SID,LD33,grade,sld
11757442,Never,8,0
5656311,Never,8,0
6856578,Always,8,1
7079982,Never,8,0
11682388,Never,8,0
6566448,Never,8,0
7268777,Never,8,0
1475428,Sometimes,8,0
3467546,Never,8,0
7109180,Never,8,0
6690319,Never,8,0
7475209,Never,8,0
3796698,Never,8,0
5465400,Never,8,0
9736832,Never,8,0
7655045,Never,8,0
8051550,Never,8,0
12025178,Never,8,0
7389809,Never,8,0
6954081,Never,8,0
8302197,Never,8,0
8062706,Never,8,0
6223753,Never,8,0
7974957,Never,8,0
5174848,Always,8,1
7354177,Never,8,0
6498736,Never,8,0
6557481,Never,8,0
7000804,Never,8,0
8003483,Never,8,0
8069638,Never,8,0
6137326,Never,8,0
2354322,Never,8,0
6230237,Never,8,0
6737471,Never,8,0
8147167,Never,8,0
6923003,Never,8,0
2864940,Never,8,0
7145802,Never,8,0
4073428,Never,8,0
4685695,Never,8,0
8023085,Never,8,0
6532187,Never,8,0
1043137,Never,8,0
9113592,Never,8,0
397253,Never,8,0
7126816,Never,8,0
6657087,Never,8,0
6826237,Never,8,0
2800802,Never,8,0
8026920,Never,8,0
8208573,Never,8,0
10330798,Never,8,0
110353,Never,8,0
8147035,Never,8,0
8152209,Never,8,0
12495808,Never,8,0
7093004,Never,8,0
7234503,Never,8,0
10308,Never,8,0
8031738,Never,8,0
10780939,Never,8,0
9130543,Never,8,0
5234859,Never,8,0
8215847,Never,8,0
8208492,Never,8,0
7227671,Never,8,0
7304102,Never,8,0
5982243,Never,8,0
6559484,Never,8,0
6672140,Never,8,0
5393671,Always,8,1
7852215,Never,8,0
7921691,Never,8,0
3085376,Never,8,0
7728484,Never,8,0
1269747,Never,8,0
4148061,Never,8,0
6699820,Never,8,0
5213673,Never,8,0
9066748,Never,8,0
8180113,Always,8,1
6874126,Never,8,0
8146004,Never,8,0
4046803,Never,8,0
7073038,Never,8,0
6611869,Never,8,0
8100632,Never,8,0
6521142,Never,8,0
8308012,Always,8,1
8285993,Never,8,0
8240205,Never,8,0
7804156,Never,8,0
7249683,Never,8,0
10007539,Never,8,0
10031979,Never,8,0
8024766,Never,8,0
7844999,Always,8,1
6564127,Never,8,0
9524347,Never,8,0
8310483,Never,8,0
6207480,Never,8,0
7008295,Never,8,0
6216838,Always,8,1
8338930,Never,8,0
6664792,Never,8,0
6531199,Never,8,0
5390672,Never,8,0
10425144,Never,8,0
7844182,Never,8,0
6571069,Never,8,0
8046018,Never,8,0
6996795,Never,8,0
3945499,Never,8,0
5279143,Never,8,0
6742114,Never,8,0
7159005,Never,8,0
7946716,Never,8,0
9232575,Never,8,0
7997124,Never,8,0
7965761,Never,8,0
12833274,Never,8,0
9338322,Never,8,0
4233638,Never,8,0
10576673,Never,8,0
7256353,Never,8,0
4654544,Never,8,0
8166676,Never,8,0
1568485,Never,8,0
6660975,Never,8,0
10780939,Always,8,1
5864968,Never,8,0
7779631,Never,8,0
7972164,Never,8,0
720542,Never,8,0
6863051,Never,8,0
7777817,Never,8,0
8726620,Never,8,0
5570972,Never,8,0
7051255,Never,8,0
7220197,Never,8,0
5760488,Never,8,0
2840995,Always,8,1
6944094,Never,8,0
8197261,Never,8,0
7431163,Never,8,0
7887744,Never,8,0
3110699,Never,8,0
7762879,Never,8,0
8259208,Always,8,1
7835825,Never,8,0
4118200,Never,8,0
6883575,Never,8,0
2840294,Never,8,0
7272510,Never,8,0
6825419,Never,8,0
9788824,Never,8,0
10010882,Never,8,0
7783302,Never,8,0
5393671,Never,8,0
10633995,Never,8,0
2438380,Never,8,0
8131430,Never,8,0
8119163,Never,8,0
7839324,Never,8,0
9045163,Never,8,0
4578732,Never,8,0
6835740,Never,8,0
7998597,Never,8,0
6541100,Never,8,0
4578686,Never,8,0
6846122,Never,8,0
1886908,Never,8,0
12129054,Never,8,0
7782357,Never,8,0
6419852,Never,8,0
969540,Never,8,0
5969085,Never,8,0
6878768,Never,8,0
6540376,Never,8,0
4094212,Never,8,0
5628008,Never,8,0
7455151,Always,8,1
6528651,Never,8,0
8016550,Always,8,1
8161933,Never,8,0
7048009,Never,8,0
8242518,Never,8,0
6881351,Never,8,0
9765727,Never,8,0
1802437,Never,8,0
6607845,Never,8,0
8294623,Never,8,0
8231966,Never,8,0
7715242,Never,8,0
4226445,Never,8,0
8130892,Never,8,0
7300646,Never,8,0
1243853,Never,8,0
7003501,Never,8,0
4856090,Never,8,0
12189944,Sometimes,8,1
8043914,Never,8,0
6701892,Never,8,0
6963412,Never,8,0
8077797,Never,8,0
12031216,Never,8,0
8148376,Never,8,0
3149757,Never,8,0
1698680,Never,8,0
4019407,Never,8,0
4724828,Never,8,0
8126852,Never,8,0
7780087,Never,8,0
2640155,Never,8,0
8541914,Never,8,0
8105901,Never,8,0
4616294,Never,8,0
1967029,Never,8,0
8118698,Never,8,0
8100047,Never,8,0
7758987,Never,8,0
7183143,Never,8,0
2022389,Never,8,0
4473175,Never,8,0
6698298,Never,8,0
7607768,Never,8,0
1802461,Never,8,0
7717512,Never,8,0
5212170,Never,8,0
5973953,Never,8,0
6857566,Never,8,0
4934008,Never,8,0
444898,Never,8,0
6900402,Never,8,0
8032815,Never,8,0
10070729,Never,8,0
8530777,Sometimes,8,0
7111878,Never,8,0
8213402,Never,8,0
6927068,Never,8,0
4104633,Sometimes,8,1
4971019,Never,8,0
3193713,Never,8,0
6956262,Never,8,0
6897738,Never,8,0
2750724,Never,8,0
6701884,Never,8,0
11611413,Never,8,0
9417796,Never,8,0
8136750,Never,8,0
4090837,Never,8,0
2807246,Never,8,0
7165684,Never,8,0
11065079,Never,8,0
7721315,Never,8,0
7805616,Never,8,0
7161514,Never,8,0
6723047,Never,8,0
7165056,Never,8,0
4395670,Never,8,0
8219362,Never,8,0
11159049,Never,8,0
6795501,Never,8,0
7787162,Always,8,1
6918093,Never,8,0
2815540,Never,8,0
7069154,Never,8,0
10046348,Never,8,0
7739443,Never,8,0
6778321,Never,8,0
8140146,Never,8,0
6567231,Never,8,0
6627366,Never,8,0
8789649,Never,8,0
7775881,Always,8,1
6529003,Never,8,0
7080069,Never,8,0
7723393,Never,8,0
5179068,Never,8,0
7288301,Never,8,0
4254287,Never,8,0
7819064,Never,8,0
7403763,Never,8,0
8590478,Never,8,0
6288707,Always,8,1
7054548,Never,8,0
8045593,Never,8,0
8025584,Never,8,0
8079218,Never,8,0
5662362,Always,8,1
1049216,Never,8,0
7954468,Never,8,0
3061086,Never,8,0
7806388,Never,8,0
6835414,Never,8,0
1938150,Never,8,0
9197141,Never,8,0
12172383,Never,8,0
13516906,Never,8,0
7182368,Never,8,0
8048681,Never,8,0
6577423,Never,8,0
5152402,Never,8,0
6690688,Always,8,1
10041168,Never,8,0
7470673,Never,8,0
6849091,Never,8,0
5927285,Never,8,0
7892543,Never,8,0
7113749,Never,8,0
6729673,Never,8,0
6656560,Never,8,0
8496749,Never,8,0
7805705,Never,8,0
7786689,Never,8,0
7416636,Never,8,0
6829708,Never,8,0
7775008,Never,8,0
7785313,Sometimes,8,0
7998775,Never,8,0
8339902,Never,8,0
4121384,Never,8,0
5740983,Never,8,0
4779525,Never,8,0
7059671,Never,8,0
7495749,Never,8,0
3472795,Never,8,0
7971591,Never,8,0
7305745,Never,8,0
8238332,Never,8,0
3216551,Never,8,0
1244388,Never,8,0
8328242,Never,8,0
7260210,Never,8,0
10701982,Never,8,0
7682255,Never,8,0
8223602,Always,8,1
6921523,Never,8,0
7139985,Never,8,0
7944470,Never,8,0
9344497,Never,8,0
8108544,Never,8,0
4443799,Never,8,0
3401510,Never,8,0
6847978,Never,8,0
6711766,Never,8,0
2005980,Never,8,0
10694218,Never,8,0
8242399,Never,8,0
10616551,Never,8,0
6807658,Never,8,0
6765262,Never,8,0
3808157,Never,8,0
6570577,Never,8,0
6560105,Never,8,0
8128561,Never,8,0
6615104,Never,8,0
6531520,Never,8,0
6868851,Never,8,0
6700780,Never,8,0
8157898,Never,8,0
8153779,Never,8,0
7002807,Never,8,0
8148376,Never,8,0
6828795,Never,8,0
7173113,Never,8,0
6567568,Sometimes,8,1
10174966,Always,8,1
6822215,Never,8,0
7655746,Never,8,0
1123394,Never,8,0
3782271,Never,8,0
6704514,Always,8,1
2092522,Never,8,0
6690726,Never,8,0
7156243,Never,8,0
8223068,Never,8,0
5556074,Never,8,0
715085,Never,8,0
7848900,Never,8,0
12281018,Never,8,0
7138326,Never,8,0
7313233,Never,8,0
8152969,Never,8,0
5654319,Never,8,0
8484953,Never,8,0
5301890,Never,8,0
4275861,Always,8,1
1584464,Never,8,0
7881169,Never,8,0
6551378,Never,8,0
7192118,Always,8,1
6641628,Never,8,0
8215766,Never,8,0
8335559,Never,8,0
8207801,Always,8,1
8239363,Never,8,0
8255318,Sometimes,8,1
12951846,Never,8,0
7981716,Never,8,0
7916620,Never,8,0
7711964,Never,8,0
7971133,Never,8,0
8437505,Never,8,0
6708293,Never,8,0
6320716,Never,8,0
6952607,Never,8,0
4051300,Never,8,0
8966982,Never,8,0
6957463,Never,8,0
6852106,Never,8,0
8701660,Never,8,0
2484633,Never,8,0
4087070,Never,8,0
9372369,Never,8,0
4124014,Never,8,0
6531938,Never,8,0
675229,Never,8,0
8342946,Never,8,0
6708153,Never,8,0
8035334,Never,8,0
7275110,Never,8,0
8873380,Never,8,0
6727956,Never,8,0
5233577,Always,8,1
8448019,Never,8,0
5979625,Never,8,0
8825440,Never,8,0
6141455,Never,8,0
11370610,Never,8,0
6462103,Never,8,0
2182467,Never,8,0
7253680,Never,8,0
8177252,Never,8,0
8313261,Never,8,0
8313458,Never,8,0
809144,Never,8,0
6293255,Never,8,0
1906356,Never,8,0
8160155,Never,8,0
6875866,Never,8,0
11108398,Never,8,0
7820828,Never,8,0
7958161,Never,8,0
6882056,Never,8,0
8041547,Never,8,0
4177428,Never,8,0
5570433,Never,8,0
1062379,Never,8,0
6741800,Never,8,0
6661718,Always,8,1
9800174,Always,8,1
3500004,Never,8,0
8460914,Never,8,0
4494776,Never,8,0
7264127,Never,8,0
1866583,Never,8,0
7051298,Never,8,0
8207801,Never,8,0
8159688,Never,8,0
9659889,Never,8,0
2495325,Never,8,0
6814549,Never,8,0
11899778,Never,8,0
4999150,Never,8,0
6632998,Never,8,0
6614906,Never,8,0
9699996,Never,8,0
7159609,Never,8,0
9331123,Never,8,0
8075360,Never,8,0
8002452,Never,8,0
1062166,Never,8,0
7457510,Never,8,0
6544460,Never,8,0
4051319,Never,8,0
10061576,Never,8,0
11365056,Never,8,0
7467818,Never,8,0
9033378,Never,8,0
11028076,Never,8,0
8982724,Never,8,0
6632017,Never,8,0
6610757,Never,8,0
6153607,Always,8,1
5390842,Never,8,0
8093741,Never,8,0
3009904,Never,8,0
5235421,Always,8,1
8654263,Never,8,0
504696,Never,8,0
9072764,Never,8,0
5635055,Never,8,0
7605579,Never,8,0
989533,Never,8,0
6927432,Never,8,0
6219330,Never,8,0
5516528,Never,8,0
5235367,Never,8,0
7002971,Never,8,0
8827257,Never,8,0
7688571,Never,8,0
6276334,Never,8,0
8327807,Never,8,0
9783776,Never,8,0
189758,Never,8,0
6631398,Always,8,1
7736207,Never,8,0
2223090,Never,8,0
7695977,Never,8,0
5181356,Never,8,0
8813558,Never,8,0
7997280,Never,8,0
4425243,Never,8,0
2400774,Never,8,0
3881482,Never,8,0
9555889,Never,8,0
5007232,Never,8,0
7006497,Never,8,0
11342307,Never,8,0
7800525,Never,8,0
6597645,Never,8,0
6893023,Never,8,0
9393153,Never,8,0
8141800,Never,8,0
5884241,Never,8,0
6965091,Never,8,0
4118200,Never,8,0
8050465,Never,8,0
8312109,Never,8,0
7696272,Never,8,0
4226410,Never,8,0
3248100,Never,8,0
2540541,Never,8,0
3077764,Never,8,0
7802919,Never,8,0
6544754,Never,8,0
7772882,Never,8,0
7614314,Never,8,0
7727399,Never,8,0
6545025,Never,8,0
6512143,Never,8,0
4907361,Always,8,1
6946445,Never,8,0
3000451,Never,8,0
6575544,Never,8,0
6565611,Never,8,0
7714483,Never,8,0
8136130,Never,8,0
8449007,Never,8,0
12584827,Never,8,0
6763049,Never,8,0
6723829,Never,8,0
1243845,Always,8,1
6615635,Never,8,0
9323910,Never,8,0
2422077,Never,8,0
12089206,Never,8,0
3252590,Never,8,0
6533396,Never,8,0
8552002,Never,8,0
10667636,Never,8,0
11841052,Never,8,0
8194157,Never,8,0
7110146,Never,8,0
6598978,Never,8,0
7699891,Never,8,0
12760897,Always,8,1
8340722,Never,8,0
8661499,Never,8,0
11936614,Never,8,0
7706340,Never,8,0
2396947,Never,8,0
4893670,Never,8,0
8126291,Never,8,0
8340455,Never,8,0
7696779,Never,8,0
7632762,Never,8,0
12171387,Never,8,0
8509581,Sometimes,8,0
1939181,Never,8,0
1811711,Never,8,0
5760607,Never,8,0
9245197,Never,8,0
6825850,Never,8,0
7796404,Never,8,0
6338941,Never,8,0
8149496,Never,8,0
6594840,Never,8,0
10408703,Never,8,0
6633641,Never,8,0
6649483,Never,8,0
8318573,Always,8,1
6729851,Never,8,0
9567038,Never,8,0
8295026,Always,8,1
6896324,Always,8,1
1589687,Never,8,0
8451532,Never,8,0
1576089,Never,8,0
11582545,Never,8,0
8181314,Never,8,0
12028037,Never,8,0
6518966,Never,8,0
13388010,Sometimes,8,1
6936814,Never,8,0
6916104,Always,8,1
7210302,Never,8,0
6911242,Never,8,0
5501687,Never,8,0
6937098,Never,8,0
12789534,Never,8,0
8428239,Never,8,0
1864483,Never,8,0
6143881,Never,8,0
8035210,Never,8,0
9550712,Never,8,0
3200078,Always,8,1
3263193,Never,8,0
3641384,Never,8,0
7019157,Never,8,0
8197156,Never,8,0
8033609,Never,8,0
6977952,Never,8,0
7996934,Never,8,0
6855806,Never,8,0
7705859,Never,8,0
6824617,Never,8,0
7116241,Never,8,0
8253692,Never,8,0
2836793,Never,8,0
6656811,Never,8,0
8771367,Never,8,0
240184,Never,8,0
7093284,Never,8,0
6922252,Never,8,0
8300992,Never,8,0
6947301,Never,8,0
2479850,Always,8,1
9574395,Never,8,0
6834833,Never,8,0
10088644,Never,8,0
3397009,Never,8,0
7120923,Never,8,0
5152399,Never,8,0
7250436,Always,8,1
7408633,Never,8,0
8790728,Never,8,0
7098278,Never,8,0
7988648,Never,8,0
6538606,Never,8,0
935115,Never,8,0
4689739,Never,8,0
8706034,Never,8,0
4724909,Never,8,0
12459593,Never,8,0
747521,Never,8,0
2752999,Never,8,0
6987907,Never,8,0
12066427,Never,8,0
6555659,Never,8,0
5570735,Never,8,0
6712096,Always,8,1
1937723,Never,8,0
6218326,Never,8,0
11634340,Never,8,0
6515355,Never,8,0
6711308,Never,8,0
6723071,Never,8,0
1686666,Never,8,0
6211712,Sometimes,8,0
5473780,Never,8,0
10797793,Never,8,0
8936544,Never,8,0
1569996,Never,8,0
8254338,Never,8,0
5655064,Never,8,0
8046794,Always,8,1
6819303,Never,8,0
1367080,Never,8,0
7112548,Sometimes,8,1
7487088,Never,8,0
7101686,Never,8,0
7072562,Never,8,0
4761626,Never,8,0
8338779,Never,8,0
1669133,Never,8,0
10551239,Never,8,0
7001630,Never,8,0
7832508,Never,8,0
6628281,Never,8,0
7066465,Never,8,0
4211286,Never,8,0
4581806,Never,8,0
5992052,Never,8,0
3704378,Never,8,0
4910346,Never,8,0
8043906,Never,8,0
4818350,Never,8,0
6964109,Never,8,0
2769522,Never,8,0
8218560,Sometimes,8,0
8122768,Never,8,0
7916620,Never,8,0
7463480,Never,8,0
7248067,Never,8,0
4144554,Never,8,0
4893670,Sometimes,8,1
6561144,Never,8,0
8833524,Never,8,0
8108358,Never,8,0
2702363,Never,8,0
6682650,Never,8,0
3657612,Always,8,1
8161569,Never,8,0
7702949,Never,8,0
111139,Never,8,0
8833524,Never,8,0
7274912,Never,8,0
6703690,Never,8,0
3472035,Never,8,0
6645348,Never,8,0
8121982,Never,8,0
7232551,Never,8,0
6531970,Never,8,0
4233581,Never,8,0
7220391,Never,8,0
7094108,Never,8,0
503002,Never,8,0
2801590,Never,8,0
6661831,Never,8,0
8209456,Never,8,0
7136862,Never,8,0
7053576,Never,8,0
7762046,Never,8,0
12057061,Never,8,0
2808919,Never,8,0
6925790,Never,8,0
8213704,Never,8,0
6747922,Never,8,0
8321752,Always,8,1
6526861,Never,8,0
7788851,Never,8,0
8326746,Never,8,0
7736193,Never,8,0
8520984,Never,8,0
7892039,Never,8,0
2787261,Never,8,0
6587119,Never,8,0
9816089,Never,8,0
8201269,Never,8,0
8253641,Never,8,0
6903061,Never,8,0
7967284,Never,8,0
8193614,Never,8,0
7088701,Never,8,0
7818653,Never,8,0
7173695,Never,8,0
6878474,Never,8,0
9020969,Never,8,0
6554261,Never,8,0
9485953,Never,8,0
8258961,Never,8,0
6519466,Never,8,0
2923858,Never,8,0
7072082,Never,8,0
7002939,Never,8,0
674311,Never,8,0
8327416,Never,8,0
8321531,Never,8,0
6881297,Never,8,0
8036543,Always,8,1
9835237,Never,8,0
7955634,Always,8,1
1500562,Never,8,0
8054835,Never,8,0
6853862,Never,8,0
6810659,Never,8,0
8019150,Never,8,0
8110948,Never,8,0
6693296,Never,8,0
11994827,Never,8,0
580449,Never,8,0
7135211,Never,8,0
7483058,Never,8,0
6610153,Never,8,0
6539092,Never,8,0
8467684,Never,8,0
6999530,Never,8,0
830798,Never,8,0
10312501,Never,8,0
5461529,Never,8,0
7704577,Never,8,0
9539972,Never,8,0
8002363,Always,8,1
6964591,Never,8,0
6539238,Never,8,0
5380227,Never,8,0
7003609,Never,8,0
11383631,Never,8,0
7109881,Never,8,0
7005059,Never,8,0
7256523,Never,8,0
6846491,Never,8,0
8012121,Never,8,0
3227421,Never,8,0
8252793,Never,8,0
6732046,Never,8,0
935298,Never,8,0
3693074,Never,8,0
9864040,Never,8,0
4561767,Never,8,0
5075998,Always,8,1
9101977,Never,8,0
8337209,Never,8,0
3372723,Never,8,0
6732127,Never,8,0
3364453,Never,8,0
8122768,Never,8,0
10396209,Never,8,0
7251424,Never,8,0
2704765,Never,8,0
11973935,Never,8,0
7251165,Never,8,0
632503,Never,8,0
10396225,Never,8,0
6692842,Never,8,0
6528058,Always,8,1
5652464,Never,8,0
3635805,Never,8,0
9347798,Never,8,0
7355033,Never,8,0
8301611,Never,8,0
8831041,Never,8,0
11582022,Never,8,0
9322280,Never,8,0
8705046,Never,8,0
9180702,Never,8,0
8899819,Never,8,0
3704467,Never,8,0
8074836,Never,8,0
6880495,Never,8,0
7773609,Never,8,0
6850189,Sometimes,8,0
6264344,Never,8,0
6729770,Never,8,0
7212674,Never,8,0
1524720,Never,8,0
7113390,Never,8,0
7275943,Never,8,0
8078254,Never,8,0
6559662,Never,8,0
6877354,Never,8,0
6895042,Never,8,0
7981600,Never,8,0
1574264,Never,8,0
8529957,Never,8,0
8340854,Never,8,0
7793340,Never,8,0
4447980,Never,8,0
7166265,Never,8,0
11386185,Never,8,0
7768915,Never,8,0
7648642,Never,8,0
8323747,Never,8,0
6645445,Never,8,0
6775705,Never,8,0
7000367,Never,8,0
6539769,Never,8,0
8197849,Never,8,0
8336296,Never,8,0
9054081,Never,8,0
1783432,Never,8,0
10164669,Never,8,0
6741703,Never,8,0
10455205,Never,8,0
10172254,Never,8,0
7877765,Never,8,0
6858465,Never,8,0
5183405,Never,8,0
4643089,Never,8,0
6137024,Never,8,0
7312520,Never,8,0
3326713,Never,8,0
9685049,Never,8,0
8875707,Always,8,1
6890342,Never,8,0
8957940,Never,8,0
7003919,Never,8,0
12139904,Never,8,0
9429433,Never,8,0
5381673,Never,8,0
3400743,Never,8,0
4425332,Never,8,0
632899,Never,8,0
8051704,Never,8,0
7163215,Never,8,0
7084234,Never,8,0
7501897,Always,8,1
9434801,Never,8,0
4644964,Never,8,0
7311311,Never,8,0
7794231,Never,8,0
11782579,Never,8,0
7225261,Never,8,0
6632394,Never,8,0
7783132,Never,8,0
7357591,Never,8,0
7101600,Never,8,0
9345701,Never,8,0
8996261,Never,8,0
7275552,Never,8,0
6920187,Never,8,0
8807825,Never,8,0
5004594,Never,8,0
6735657,Never,8,0
8343675,Always,8,1
9367055,Never,8,0
6908187,Never,8,0
6631975,Never,8,0
3023931,Never,8,0
7158467,Never,8,0
8444277,Never,8,0
6698948,Never,8,0
7154364,Never,8,0
6545866,Never,8,0
7697651,Never,8,0
8039011,Sometimes,8,1
6723462,Never,8,0
4413881,Never,8,0
8294720,Never,8,0
6965970,Never,8,0
6769802,Never,8,0
4177428,Never,8,0
4907035,Never,8,0
8071306,Never,8,0
11855282,Always,8,1
1936514,Sometimes,8,0
7166265,Never,8,0
8377855,Never,8,0
6919340,Never,8,0
7052642,Never,8,0
7972245,Never,8,0
7039190,Always,8,1
6535054,Never,8,0
7354983,Never,8,0
3025608,Never,8,0
1746820,Never,8,0
6852106,Never,8,0
7822782,Never,8,0
10106952,Never,8,0
12068810,Always,8,1
5213940,Never,8,0
1243578,Never,8,0
6574459,Never,8,0
7059760,Never,8,0
6963692,Never,8,0
7173490,Never,8,0
6339816,Never,8,0
10278095,Never,8,0
7183992,Never,8,0
7898924,Never,8,0
7769563,Never,8,0
6834078,Never,8,0
10363661,Never,8,0
3740218,Never,8,0
6828264,Never,8,0
9534644,Never,8,0
7947828,Never,8,0
7296894,Never,8,0
3331733,Never,8,0
7988001,Never,8,0
6231020,Never,8,0
1795325,Never,8,0
9953442,Never,8,0
7719868,Never,8,0
8206287,Never,8,0
6657001,Never,8,0
4003489,Never,8,0
6018467,Never,8,0
6761984,Always,8,1
8042934,Never,8,0
8656827,Never,8,0
6554423,Never,8,0
6850081,Never,8,0
8943966,Never,8,0
6561608,Never,8,0
7724217,Never,8,0
7988702,Never,8,0
8095248,Never,8,0
5556074,Never,8,0
5656141,Never,8,0
3808319,Always,8,1
8310165,Always,8,1
4477111,Never,8,0
8200610,Never,8,0
6864236,Sometimes,8,1
6872530,Never,8,0
7784414,Never,8,0
3379175,Never,8,0
2521555,Never,8,0
4210867,Sometimes,8,1
6670873,Never,8,0
8291829,Never,8,0
9267875,Never,8,0
6916600,Never,8,0
6137229,Never,8,0
9901779,Sometimes,8,1
6630367,Never,8,0
8216746,Never,8,0
8251169,Never,8,0
8231966,Never,8,0
1018280,Never,8,0
800821,Never,8,0
7115482,Never,8,0
8178739,Never,8,0
11867558,Never,8,0
11566485,Never,8,0
5003822,Never,8,0
7717636,Never,8,0
2928868,Never,8,0
6581463,Never,8,0
6951961,Never,8,0
8531269,Never,8,0
2521709,Never,8,0
10760695,Never,8,0
8339902,Never,8,0
9109064,Never,8,0
6114334,Never,8,0
8442509,Never,8,0
7370113,Sometimes,8,1
7137753,Never,8,0
5479681,Never,8,0
8232393,Never,8,0
3829030,Never,8,0
8251657,Never,8,0
11158913,Never,8,0
6880827,Never,8,0
7500556,Never,8,0
8873372,Never,8,0
6690246,Never,8,0
7845804,Never,8,0
6553346,Never,8,0
7971907,Never,8,0
6458718,Never,8,0
12526193,Never,8,0
8195897,Never,8,0
8129002,Never,8,0
8029768,Never,8,0
969516,Never,8,0
7024290,Never,8,0
8116350,Never,8,0
6847803,Always,8,1
4019431,Never,8,0
1886703,Never,8,0
9757597,Never,8,0
3126315,Never,8,0
7706863,Sometimes,8,1
7138024,Never,8,0
9096833,Never,8,0
8664706,Never,8,0
7965184,Never,8,0
6846513,Never,8,0
6194753,Never,8,0
10312633,Never,8,0
7495749,Never,8,0
6545386,Never,8,0
6768539,Never,8,0
10448985,Never,8,0
8164584,Never,8,0
11911352,Never,8,0
13328468,Never,8,0
11017007,Never,8,0
1591428,Never,8,0
1361066,Never,8,0
7913362,Never,8,0
6530508,Never,8,0
8245525,Never,8,0
6729452,Never,8,0
7783132,Never,8,0
9598847,Never,8,0
5624827,Never,8,0
4414594,Never,8,0
8009899,Never,8,0
8635269,Never,8,0
10274391,Never,8,0
6727425,Never,8,0
4969928,Never,8,0
7726783,Always,8,1
10651489,Never,8,0
9437576,Never,8,0
8704848,Never,8,0
8310564,Never,8,0
1873679,Never,8,0
8254419,Never,8,0
6147712,Never,8,0
8819998,Never,8,0
7940769,Never,8,0
6730973,Never,8,0
8305811,Never,8,0
8298033,Never,8,0
2901242,Always,8,1
7023901,Never,8,0
1975250,Never,8,0
8157014,Never,8,0
6311407,Never,8,0
1022962,Never,8,0
11082275,Never,8,0
8047545,Never,8,0
6577946,Never,8,0
8177104,Never,8,0
8147140,Never,8,0
6926908,Never,8,0
8151083,Never,8,0
6856527,Never,8,0
8350655,Never,8,0
5513014,Always,8,1
12388866,Never,8,0
13118587,Never,8,0
7160836,Never,8,0
4565177,Never,8,0
7792522,Never,8,0
2214865,Never,8,0
5982081,Never,8,0
5637155,Never,8,0
7097360,Never,8,0
1919652,Always,8,1
7823282,Never,8,0
7854056,Never,8,0
2214865,Never,8,0
6846076,Always,8,1
6945880,Always,8,1
6876153,Never,8,0
7845545,Never,8,0
6073972,Never,8,0
6617271,Never,8,0
7740018,Never,8,0
4722752,Never,8,0
7102216,Never,8,0
8111308,Never,8,0
1122037,Never,8,0
8084211,Never,8,0
2973510,Never,8,0
7307675,Always,8,1
8231001,Never,8,0
7063954,Never,8,0
1804243,Never,8,0
8001146,Never,8,0
5654483,Never,8,0
7083084,Never,8,0
6927203,Never,8,0
7779496,Never,8,0
3705862,Never,8,0
6760759,Never,8,0
10315713,Never,8,0
5664470,Never,8,0
12921122,Never,8,0
6575129,Never,8,0
3217825,Never,8,0
8378592,Never,8,0
473367,Never,8,0
6575110,Never,8,0
7171870,Always,8,1
7751052,Never,8,0
7788215,Never,8,0
5806895,Never,8,0
8706239,Never,8,0
7250363,Never,8,0
7723563,Never,8,0
4084950,Never,8,0
9620907,Never,8,0
7112955,Never,8,0
7245505,Never,8,0
11996226,Never,8,0
7854374,Never,8,0
8321582,Never,8,0
8170967,Never,8,0
7988893,Never,8,0
3328740,Never,8,0
6668852,Always,8,1
5516021,Never,8,0
7705409,Never,8,0
8003947,Never,8,0
7423314,Never,8,0
13085204,Never,8,0
8769338,Never,8,0
7265468,Never,8,0
4383184,Never,8,0
8093326,Never,8,0
7621523,Never,8,0
3033473,Never,8,0
7158238,Never,8,0
13071335,Sometimes,8,1
2438445,Never,8,0
6876722,Sometimes,8,1
9677887,Never,8,0
5916305,Never,8,0
632589,Never,8,0
8454248,Never,8,0
6996507,Never,8,0
7101171,Never,8,0
8343284,Never,8,0
5759889,Never,8,0
2947323,Never,8,0
8231656,Never,8,0
7813171,Never,8,0
4999525,Never,8,0
6521908,Never,8,0
5076412,Never,8,0
8450447,Never,8,0
7152035,Never,8,0
7172885,Never,8,0
3008223,Never,8,0
6693199,Never,8,0
8025665,Never,8,0
8229325,Never,8,0
6783767,Never,8,0
7786956,Sometimes,8,0
3794687,Always,8,1
11169680,Never,8,0
6885128,Never,8,0
7723598,Never,8,0
7718918,Never,8,0
8026157,Always,8,1
3090051,Never,8,0
6665691,Never,8,0
6926320,Never,8,0
6524397,Never,8,0
6854583,Never,8,0
4650581,Never,8,0
5138604,Never,8,0
6635970,Never,8,0
8040958,Never,8,0
8068216,Never,8,0
12327514,Never,8,0
6834922,Never,8,0
6660924,Never,8,0
11440597,Never,8,0
5620813,Never,8,0
10784950,Never,8,0
10003800,Never,8,0
825506,Sometimes,8,0
8705488,Sometimes,8,1
503401,Never,8,0
8219168,Never,8,0
3808246,Never,8,0
2152509,Never,8,0
7874790,Never,8,0
7608977,Never,8,0
8101132,Never,8,0
7423314,Never,8,0
5871514,Never,8,0
8290423,Never,8,0
7357478,Always,8,1
7848668,Never,8,0
6543448,Never,8,0
5389623,Never,8,0
5572010,Never,8,0
8136386,Never,8,0
3820009,Never,8,0
10656715,Never,8,0
4045475,Never,8,0
7748159,Never,8,0
7734603,Never,8,0
3481077,Never,8,0
6890237,Never,8,0
